,userID,itemID,ratings
51250,554,732,4
51251,401,151,1
51252,249,7,5
51253,721,357,5
51254,786,405,4
51255,328,357,4
51256,409,1099,4
51257,405,208,5
51258,588,485,5
51259,405,434,3
51260,639,648,3
51261,698,705,4
51262,566,582,5
51263,447,123,3
51264,624,111,3
51265,178,1,4
51266,716,502,3
51267,152,411,4
51268,95,389,4
51269,305,709,5
51270,592,265,4
51271,748,71,3
51272,401,748,3
51273,503,166,5
51274,698,190,5
51275,158,121,4
51276,543,919,2
51277,682,323,2
51278,221,42,5
51279,540,1226,4
51280,327,48,4
51281,347,188,5
51282,773,959,4
51283,201,1136,1
51284,711,509,4
51285,626,748,2
51286,15,328,3
51287,734,210,3
51288,587,304,4
51289,52,302,4
51290,92,771,1
51291,584,165,1
51292,747,654,5
51293,766,357,4
51294,640,1054,1
51295,286,1074,4
51296,1,35,1
51297,267,82,4
51298,173,319,4
51299,596,13,2
51300,663,125,3
51301,453,80,2
51302,699,24,3
51303,472,64,5
51304,612,604,4
51305,749,64,4
51306,333,100,4
51307,554,121,4
51308,664,222,3
51309,11,527,4
51310,650,164,4
51311,654,265,5
51312,618,501,4
51313,687,678,4
51314,682,834,3
51315,466,908,4
51316,725,245,4
51317,493,647,4
51318,405,180,3
51319,534,978,4
51320,704,514,4
51321,592,845,4
51322,25,463,4
51323,717,302,5
51324,727,566,3
51325,559,233,3
51326,487,257,4
51327,681,539,4
51328,295,743,4
51329,655,1281,3
51330,686,1184,1
51331,456,188,4
51332,740,242,4
51333,643,168,5
51334,459,523,4
51335,497,475,4
51336,527,200,3
51337,436,83,5
51338,87,514,4
51339,671,554,4
51340,671,29,3
51341,784,269,5
51342,748,496,4
51343,532,795,2
51344,415,185,4
51345,758,865,4
51346,768,282,4
51347,521,97,3
51348,505,22,5
51349,582,763,2
51350,264,137,3
51351,409,647,5
51352,354,606,5
51353,541,553,4
51354,326,187,1
51355,642,1531,3
51356,184,692,4
51357,222,418,2
51358,334,569,2
51359,327,108,3
51360,291,550,4
51361,405,80,1
51362,409,528,4
51363,677,1,4
51364,588,121,5
51365,504,409,4
51366,719,7,2
51367,435,218,3
51368,664,203,4
51369,709,4,3
51370,627,568,2
51371,347,1047,1
51372,727,562,2
51373,276,790,3
51374,721,699,3
51375,243,125,3
51376,757,195,4
51377,682,328,3
51378,720,306,4
51379,650,72,2
51380,239,242,5
51381,447,144,5
51382,389,205,4
51383,653,82,4
51384,711,694,5
51385,495,204,4
51386,533,866,2
51387,676,508,1
51388,771,83,5
51389,724,300,3
51390,328,194,3
51391,344,751,4
51392,331,175,4
51393,522,510,5
51394,711,432,4
51395,770,477,4
51396,393,644,3
51397,257,121,3
51398,92,783,3
51399,682,181,5
51400,495,176,5
51401,715,298,4
51402,716,417,3
51403,408,294,5
51404,504,1210,3
51405,377,173,5
51406,161,284,3
51407,777,153,1
51408,42,467,3
51409,724,1176,1
51410,561,631,3
51411,653,223,3
51412,313,402,3
51413,416,65,5
51414,495,226,4
51415,480,257,4
51416,345,742,4
51417,184,485,4
51418,710,50,4
51419,533,367,2
51420,176,881,3
51421,445,127,2
51422,704,496,5
51423,551,411,1
51424,626,330,3
51425,780,433,1
51426,707,378,3
51427,497,1240,5
51428,562,73,4
51429,561,48,4
51430,788,568,3
51431,514,174,5
51432,398,588,4
51433,615,187,5
51434,674,50,4
51435,642,392,4
51436,561,217,3
51437,722,412,2
51438,630,298,5
51439,472,186,5
51440,279,781,3
51441,230,435,4
51442,588,275,3
51443,655,221,3
51444,788,723,3
51445,708,271,1
51446,76,129,3
51447,640,347,3
51448,80,205,5
51449,222,386,2
51450,566,203,4
51451,437,523,3
51452,211,705,4
51453,291,262,4
51454,176,150,4
51455,115,279,3
51456,766,483,3
51457,173,303,5
51458,56,204,5
51459,655,1062,3
51460,417,109,2
51461,59,190,5
51462,532,842,4
51463,201,431,1
51464,766,82,3
51465,709,739,3
51466,543,169,4
51467,618,203,3
51468,152,143,5
51469,456,414,3
51470,650,188,3
51471,452,194,4
51472,758,153,5
51473,770,301,4
51474,671,1217,4
51475,209,127,5
51476,614,756,4
51477,738,969,4
51478,434,471,2
51479,608,499,4
51480,749,625,3
51481,472,780,4
51482,470,7,3
51483,627,183,5
51484,655,732,3
51485,776,672,3
51486,318,188,3
51487,650,229,2
51488,712,949,4
51489,498,754,2
51490,462,292,5
51491,707,1257,2
51492,788,23,3
51493,757,157,3
51494,698,1149,3
51495,328,572,3
51496,145,690,4
51497,751,735,4
51498,417,1091,3
51499,457,729,4
51500,758,287,5
51501,452,462,4
51502,756,122,1
51503,498,381,3
51504,702,259,3
51505,615,23,5
51506,694,1205,3
51507,468,95,4
51508,517,1047,2
51509,535,14,3
51510,655,604,4
51511,682,272,5
51512,632,204,4
51513,353,750,4
51514,680,98,4
51515,499,307,4
51516,586,405,5
51517,771,237,5
51518,416,133,2
51519,379,183,4
51520,583,357,5
51521,413,50,5
51522,586,800,3
51523,731,205,1
51524,655,1196,3
51525,332,452,4
51526,308,61,3
51527,532,72,3
51528,532,619,5
51529,387,528,4
51530,262,546,2
51531,97,169,5
51532,648,152,5
51533,622,550,4
51534,773,239,4
51535,766,77,2
51536,468,172,4
51537,567,188,5
51538,773,229,3
51539,234,412,2
51540,49,287,4
51541,149,328,2
51542,343,318,5
51543,435,393,2
51544,458,654,5
51545,403,515,4
51546,207,1331,3
51547,782,250,4
51548,91,22,5
51549,539,286,4
51550,746,184,4
51551,628,288,5
51552,503,423,5
51553,676,13,1
51554,479,604,3
51555,492,654,4
51556,290,49,3
51557,453,410,4
51558,478,40,1
51559,31,811,4
51560,13,205,2
51561,592,589,5
51562,254,172,5
51563,297,42,3
51564,679,73,4
51565,653,105,3
51566,650,403,3
51567,747,87,5
51568,264,23,5
51569,593,26,4
51570,268,200,4
51571,357,126,5
51572,720,345,2
51573,479,264,3
51574,145,329,4
51575,509,301,2
51576,250,418,5
51577,39,307,2
51578,682,1028,3
51579,747,467,4
51580,561,719,1
51581,234,226,2
51582,536,96,4
51583,474,89,5
51584,648,1176,1
51585,697,628,4
51586,682,806,3
51587,726,274,4
51588,739,100,5
51589,500,1385,4
51590,621,125,4
51591,660,515,2
51592,139,1233,5
51593,549,411,3
51594,715,447,3
51595,486,20,3
51596,749,521,4
51597,789,1012,4
51598,334,255,3
51599,625,190,3
51600,743,100,5
51601,671,510,3
51602,405,384,3
51603,717,286,3
51604,201,581,3
51605,727,1411,2
51606,710,197,4
51607,279,230,4
51608,786,177,4
51609,388,323,4
51610,465,154,2
51611,666,96,3
51612,708,690,4
51613,299,194,3
51614,393,111,3
51615,749,222,3
51616,186,477,4
51617,1,137,5
51618,715,83,4
51619,211,199,5
51620,706,333,1
51621,85,478,4
51622,234,605,3
51623,621,539,1
51624,409,1369,4
51625,782,1600,3
51626,545,563,3
51627,716,238,4
51628,406,158,2
51629,741,5,3
51630,707,1107,3
51631,757,248,4
51632,435,541,4
51633,579,514,3
51634,498,449,3
51635,320,572,3
51636,399,239,3
51637,642,395,5
51638,710,99,4
51639,646,310,3
51640,606,117,4
51641,109,679,3
51642,548,882,4
51643,514,31,4
51644,559,385,4
51645,409,303,4
51646,334,164,3
51647,539,239,3
51648,758,303,4
51649,643,233,4
51650,672,1061,4
51651,561,523,4
51652,393,405,4
51653,504,1050,4
51654,178,156,2
51655,307,99,4
51656,122,1119,3
51657,669,276,2
51658,772,898,3
51659,749,944,4
51660,786,633,4
51661,11,526,3
51662,682,520,4
51663,640,151,4
51664,500,50,3
51665,790,380,4
51666,715,159,3
51667,456,180,4
51668,790,1074,3
51669,528,109,4
51670,466,11,3
51671,618,404,5
51672,697,124,5
51673,504,399,4
51674,659,647,3
51675,311,967,3
51676,164,751,4
51677,435,83,4
51678,323,222,3
51679,787,310,5
51680,542,208,4
51681,539,640,2
51682,31,1020,3
51683,128,88,4
51684,581,1375,5
51685,693,684,3
51686,712,1091,3
51687,298,504,3
51688,630,288,4
51689,771,258,5
51690,420,750,4
51691,643,482,4
51692,495,95,3
51693,561,97,3
51694,244,9,5
51695,234,806,2
51696,747,1194,5
51697,207,56,4
51698,6,527,4
51699,747,211,5
51700,532,24,5
51701,128,433,4
51702,690,90,1
51703,23,694,4
51704,222,226,3
51705,352,98,5
51706,782,1023,3
51707,407,286,4
51708,766,90,1
51709,695,313,2
51710,527,671,5
51711,327,732,1
51712,537,262,5
51713,622,184,5
51714,417,809,3
51715,670,174,4
51716,786,230,4
51717,499,301,4
51718,650,452,2
51719,303,5,2
51720,606,507,4
51721,171,269,4
51722,655,1192,4
51723,188,153,5
51724,716,95,4
51725,770,875,4
51726,6,519,5
51727,782,322,4
51728,122,1168,4
51729,749,837,5
51730,751,1011,4
51731,694,491,3
51732,773,91,4
51733,398,205,5
51734,577,665,4
51735,546,447,3
51736,701,750,5
51737,639,371,1
51738,94,1058,4
51739,655,1211,4
51740,783,288,3
51741,6,491,4
51742,766,98,3
51743,654,117,4
51744,733,293,4
51745,455,95,4
51746,540,281,3
51747,406,499,5
51748,454,659,2
51749,314,546,4
51750,393,544,3
51751,659,313,5
51752,551,198,5
51753,450,292,5
51754,524,211,5
51755,455,307,4
51756,391,22,4
51757,773,639,4
51758,680,169,5
51759,145,135,5
51760,268,627,3
51761,92,58,4
51762,297,27,1
51763,660,890,1
51764,537,1267,3
51765,92,282,4
51766,749,159,4
51767,378,468,5
51768,286,1119,3
51769,90,1196,4
51770,655,202,2
51771,593,173,5
51772,508,96,2
51773,314,15,5
51774,748,8,4
51775,420,513,5
51776,474,179,5
51777,705,2,3
51778,682,465,3
51779,648,502,5
51780,741,31,3
51781,145,1009,2
51782,777,357,5
51783,332,118,5
51784,648,49,2
51785,580,455,4
51786,495,433,4
51787,603,62,2
51788,708,873,5
51789,500,8,4
51790,493,201,5
51791,5,386,2
51792,682,1048,3
51793,600,177,5
51794,768,278,2
51795,661,498,5
51796,755,875,1
51797,409,504,2
51798,313,385,4
51799,574,333,3
51800,783,334,3
51801,198,4,3
51802,476,738,3
51803,385,654,5
51804,146,245,5
51805,690,226,3
51806,785,195,4
51807,474,436,3
51808,484,275,3
51809,610,735,3
51810,548,581,4
51811,561,198,3
51812,645,70,4
51813,665,866,3
51814,256,1042,5
51815,621,24,4
51816,715,627,3
51817,541,168,4
51818,694,1203,4
51819,363,1014,1
51820,454,293,4
51821,467,919,2
51822,541,259,1
51823,484,24,1
51824,535,628,4
51825,523,663,5
51826,151,473,4
51827,697,222,4
51828,504,392,5
51829,642,125,4
51830,653,492,4
51831,442,11,4
51832,655,518,2
51833,345,204,4
51834,90,676,2
51835,622,214,4
51836,658,429,4
51837,757,50,4
51838,625,250,4
51839,716,414,4
51840,422,475,4
51841,472,173,5
51842,234,11,2
51843,551,150,3
51844,74,302,4
51845,535,558,5
51846,305,408,5
51847,53,151,4
51848,655,684,3
51849,634,985,4
51850,543,550,2
51851,343,9,5
51852,724,346,1
51853,727,203,5
51854,502,259,3
51855,265,111,2
51856,305,1074,2
51857,537,724,3
51858,328,433,2
51859,751,736,5
51860,778,7,4
51861,399,697,2
51862,542,789,3
51863,642,731,5
51864,747,500,4
51865,703,147,3
51866,707,778,3
51867,782,938,3
51868,661,69,4
51869,747,1660,2
51870,109,317,2
51871,374,68,1
51872,663,96,5
51873,751,480,4
51874,630,620,4
51875,601,107,4
51876,654,81,2
51877,116,272,3
51878,514,294,3
51879,184,428,4
51880,714,237,3
51881,776,234,5
51882,749,145,4
51883,372,436,5
51884,217,96,4
51885,616,347,4
51886,347,686,5
51887,133,316,4
51888,152,739,5
51889,653,480,4
51890,650,523,3
51891,467,475,4
51892,715,92,3
51893,711,65,4
51894,440,310,3
51895,313,519,5
51896,621,825,3
51897,653,523,4
51898,316,286,5
51899,417,1288,1
51900,81,288,3
51901,592,122,4
51902,671,54,3
51903,384,327,4
51904,789,127,5
51905,650,172,4
51906,264,789,4
51907,660,243,2
51908,763,286,4
51909,128,161,5
51910,770,508,5
51911,637,1051,2
51912,291,820,4
51913,94,32,5
51914,328,744,4
51915,731,507,3
51916,407,214,4
51917,67,412,1
51918,609,890,1
51919,508,191,5
51920,751,419,4
51921,600,449,4
51922,69,1016,3
51923,244,109,4
51924,703,257,5
51925,711,404,3
51926,17,7,4
51927,279,728,4
51928,303,241,4
51929,498,554,3
51930,749,550,4
51931,642,722,3
51932,417,574,2
51933,428,1024,4
51934,646,315,4
51935,305,89,3
51936,398,510,4
51937,788,480,3
51938,553,100,5
51939,727,801,2
51940,707,694,4
51941,399,291,3
51942,561,550,1
51943,379,414,5
51944,659,448,4
51945,668,210,5
51946,95,692,4
51947,152,423,5
51948,752,313,3
51949,21,800,1
51950,429,480,4
51951,18,737,3
51952,270,815,4
51953,400,690,3
51954,299,7,3
51955,760,723,2
51956,630,118,4
51957,397,853,4
51958,378,135,2
51959,655,800,2
51960,634,840,2
51961,222,585,3
51962,116,50,3
51963,454,55,2
51964,749,105,1
51965,234,1330,3
51966,592,1017,4
51967,3,319,2
51968,595,9,4
51969,25,183,4
51970,720,315,4
51971,445,752,1
51972,488,493,3
51973,774,527,1
51974,622,294,3
51975,87,472,4
51976,254,126,3
51977,23,526,3
51978,574,347,3
51979,711,1117,4
51980,165,318,5
51981,660,195,4
51982,608,319,4
51983,548,642,4
51984,648,816,1
51985,62,81,4
51986,567,479,5
51987,201,685,3
51988,13,50,5
51989,684,401,3
51990,451,329,4
51991,258,286,5
51992,794,242,5
51993,758,192,4
51994,420,14,5
51995,561,380,2
51996,280,226,3
51997,433,323,1
51998,181,875,3
51999,416,592,3
52000,750,294,4
52001,528,77,3
52002,648,66,5
52003,363,38,3
52004,629,22,5
52005,22,688,1
52006,149,268,4
52007,437,692,4
52008,507,269,2
52009,442,234,4
52010,733,1173,2
52011,241,300,4
52012,505,307,4
52013,593,50,4
52014,784,307,4
52015,504,291,4
52016,450,422,3
52017,574,332,3
52018,695,260,4
52019,276,225,3
52020,58,1063,1
52021,664,286,4
52022,497,603,3
52023,543,118,3
52024,776,485,2
52025,635,255,4
52026,448,345,5
52027,774,89,2
52028,297,111,3
52029,69,302,4
52030,439,301,3
52031,711,215,3
52032,749,238,3
52033,721,393,5
52034,43,121,4
52035,663,762,4
52036,279,1480,3
52037,407,1090,2
52038,329,651,4
52039,592,657,4
52040,303,1509,1
52041,627,797,4
52042,593,357,5
52043,664,504,4
52044,530,487,4
52045,109,367,3
52046,474,1134,3
52047,758,95,3
52048,747,496,5
52049,693,419,2
52050,393,472,3
52051,22,712,4
52052,389,731,3
52053,498,693,3
52054,497,849,2
52055,727,312,3
52056,664,427,4
52057,71,744,4
52058,145,394,1
52059,758,197,3
52060,711,744,4
52061,499,520,3
52062,537,99,2
52063,402,204,5
52064,559,194,3
52065,90,1039,5
52066,666,662,3
52067,463,1067,2
52068,749,86,4
52069,607,511,5
52070,707,1007,4
52071,669,324,3
52072,695,1024,5
52073,342,844,3
52074,542,1061,2
52075,650,216,4
52076,174,386,1
52077,145,731,3
52078,474,475,4
52079,497,423,3
52080,68,763,1
52081,767,207,5
52082,698,194,4
52083,627,562,2
52084,323,294,3
52085,601,427,4
52086,652,395,3
52087,499,484,4
52088,611,269,4
52089,567,1451,3
52090,738,405,2
52091,420,86,5
52092,49,320,5
52093,136,15,4
52094,13,406,1
52095,720,1062,5
52096,533,230,4
52097,401,127,1
52098,613,509,4
52099,565,83,5
52100,768,340,2
52101,697,268,5
52102,456,1059,4
52103,239,42,5
52104,488,164,3
52105,521,96,4
52106,395,252,3
52107,445,591,2
52108,748,174,5
52109,570,305,5
52110,442,746,3
52111,758,81,5
52112,463,93,4
52113,629,199,5
52114,676,300,4
52115,551,708,1
52116,503,732,3
52117,239,482,3
52118,166,313,5
52119,372,875,4
52120,13,473,4
52121,536,566,5
52122,500,202,4
52123,253,1,5
52124,405,64,5
52125,624,270,3
52126,453,181,5
52127,794,887,4
52128,437,82,3
52129,159,829,4
52130,452,135,3
52131,280,471,3
52132,95,1047,3
52133,413,258,4
52134,620,928,5
52135,729,333,4
52136,297,90,4
52137,655,417,2
52138,380,582,4
52139,690,716,1
52140,551,204,4
52141,711,1118,4
52142,758,427,4
52143,56,22,5
52144,532,77,5
52145,532,676,5
52146,62,71,4
52147,305,528,4
52148,608,333,4
52149,569,19,5
52150,747,316,4
52151,439,100,3
52152,538,181,3
52153,780,662,5
52154,456,864,4
52155,147,301,5
52156,13,348,2
52157,379,163,4
52158,756,642,2
52159,738,357,4
52160,758,155,1
52161,501,591,4
52162,157,118,2
52163,682,252,3
52164,648,550,4
52165,676,257,5
52166,676,288,1
52167,542,427,5
52168,615,237,4
52169,588,566,2
52170,181,1047,2
52171,630,100,3
52172,697,1,5
52173,724,245,2
52174,514,64,4
52175,343,159,2
52176,721,655,2
52177,344,562,2
52178,649,291,5
52179,697,818,4
52180,459,568,3
52181,514,425,5
52182,246,809,2
52183,327,186,2
52184,606,195,5
52185,578,355,1
52186,437,842,4
52187,521,732,3
52188,787,899,3
52189,764,143,5
52190,444,245,4
52191,451,305,3
52192,6,317,3
52193,778,1273,3
52194,354,737,4
52195,472,82,5
52196,735,744,3
52197,541,755,5
52198,461,242,3
52199,207,204,3
52200,704,131,5
52201,345,274,3
52202,781,483,5
52203,737,12,4
52204,225,606,5
52205,654,54,3
52206,524,1553,3
52207,533,297,4
52208,653,819,3
52209,234,1446,3
52210,758,172,4
52211,660,22,4
52212,533,134,4
52213,534,15,4
52214,548,1244,4
52215,542,418,4
52216,456,506,4
52217,655,190,3
52218,94,42,4
52219,731,95,3
52220,666,13,4
52221,445,181,2
52222,195,234,5
52223,771,28,5
52224,711,716,5
52225,687,340,4
52226,450,869,4
52227,786,471,4
52228,741,70,4
52229,85,231,2
52230,457,9,5
52231,458,23,4
52232,707,211,3
52233,541,1084,4
52234,774,294,1
52235,591,357,5
52236,699,933,3
52237,788,754,4
52238,472,1034,3
52239,538,234,3
52240,627,810,3
52241,747,648,5
52242,339,124,4
52243,42,294,4
52244,402,13,3
52245,416,1020,5
52246,705,241,4
52247,779,257,4
52248,796,1074,1
52249,462,100,4
52250,774,229,2
52251,644,261,4
52252,690,663,4
52253,311,54,4
52254,595,109,2
52255,59,277,4
52256,543,720,2
52257,597,250,4
52258,543,656,4
52259,10,582,4
52260,767,98,5
52261,452,181,4
52262,727,204,3
52263,437,77,4
52264,407,228,4
52265,470,257,4
52266,727,195,4
52267,452,124,5
52268,773,559,2
52269,632,275,3
52270,256,471,5
52271,210,105,3
52272,648,559,2
52273,761,214,1
52274,484,136,5
52275,721,70,3
52276,602,257,4
52277,416,873,5
52278,414,343,2
52279,291,200,4
52280,406,561,3
52281,13,897,1
52282,755,689,3
52283,648,519,4
52284,60,615,5
52285,693,488,4
52286,756,1119,4
52287,655,345,3
52288,533,176,1
52289,85,845,3
52290,774,403,2
52291,763,238,4
52292,795,172,3
52293,130,808,5
52294,237,656,4
52295,794,118,2
52296,642,845,5
52297,619,174,4
52298,660,215,3
52299,417,447,3
52300,555,150,4
52301,622,679,3
52302,53,25,4
52303,788,185,4
52304,756,234,3
52305,313,47,3
52306,569,286,5
52307,178,1197,4
52308,224,70,2
52309,592,259,2
52310,790,154,4
52311,224,715,1
52312,604,637,4
52313,679,132,4
52314,496,109,3
52315,332,79,5
52316,128,392,3
52317,157,276,4
52318,144,474,4
52319,694,174,5
52320,153,79,5
52321,393,7,4
52322,640,134,5
52323,795,117,4
52324,648,510,5
52325,130,236,5
52326,756,753,2
52327,667,137,3
52328,567,194,3
52329,622,86,4
52330,547,315,4
52331,587,886,2
52332,517,823,2
52333,759,332,4
52334,537,221,3
52335,754,619,4
52336,672,225,2
52337,619,183,5
52338,371,194,3
52339,588,421,5
52340,600,684,4
52341,417,223,5
52342,641,865,5
52343,758,889,3
52344,232,582,5
52345,694,131,5
52346,271,302,5
52347,450,476,4
52348,363,187,2
52349,545,373,3
52350,721,294,3
52351,780,491,4
52352,222,1045,3
52353,694,226,3
52354,793,276,3
52355,721,215,4
52356,709,636,3
52357,622,28,3
52358,648,231,2
52359,518,544,3
52360,771,242,4
52361,506,746,5
52362,638,227,2
52363,434,975,5
52364,592,763,5
52365,405,715,1
52366,758,324,5
52367,709,174,5
52368,532,295,5
52369,561,693,3
52370,708,50,5
52371,782,683,1
52372,577,151,4
52373,681,288,1
52374,727,401,2
52375,736,246,4
52376,417,1539,2
52377,121,197,4
52378,417,100,3
52379,660,177,2
52380,623,79,5
52381,782,249,2
52382,276,590,2
52383,574,270,3
52384,718,1165,3
52385,711,713,3
52386,409,404,2
52387,428,1313,4
52388,308,382,4
52389,664,132,4
52390,453,693,5
52391,741,651,4
52392,637,926,2
52393,727,201,4
52394,774,673,2
52395,201,64,3
52396,614,1,5
52397,660,898,4
52398,746,196,4
52399,758,826,3
52400,773,37,3
52401,293,427,4
52402,101,412,2
52403,76,270,3
52404,486,591,4
52405,521,163,3
52406,346,669,1
52407,697,751,5
52408,506,181,5
52409,533,13,3
52410,774,54,1
52411,781,100,5
52412,435,562,5
52413,690,94,4
52414,642,1509,2
52415,316,435,2
52416,474,792,4
52417,495,386,3
52418,15,111,4
52419,589,682,4
52420,158,471,4
52421,570,748,3
52422,423,924,4
52423,380,121,3
52424,621,472,3
52425,793,1067,4
52426,780,202,4
52427,721,300,5
52428,152,781,5
52429,642,1503,2
52430,276,1208,3
52431,7,4,5
52432,364,286,5
52433,665,597,3
52434,669,749,3
52435,731,462,5
52436,501,546,4
52437,318,4,2
52438,741,77,3
52439,249,409,4
52440,399,5,3
52441,711,949,4
52442,782,984,2
52443,795,367,3
52444,218,176,5
52445,645,474,5
52446,422,275,5
52447,542,451,3
52448,782,329,3
52449,194,89,3
52450,506,94,3
52451,796,401,3
52452,796,184,1
52453,521,99,3
52454,222,422,2
52455,13,832,4
52456,533,71,4
52457,599,255,5
52458,738,195,4
52459,747,844,4
52460,774,172,3
52461,487,356,4
52462,637,325,1
52463,417,294,4
52464,748,228,3
52465,432,300,4
52466,629,684,5
52467,761,546,5
52468,705,38,5
52469,790,157,2
52470,497,163,2
52471,749,293,4
52472,491,100,5
52473,761,148,5
52474,721,715,2
52475,447,209,4
52476,450,443,4
52477,403,235,5
52478,295,168,5
52479,119,410,1
52480,676,132,5
52481,374,1217,2
52482,781,474,5
52483,784,678,4
52484,655,385,3
52485,599,1014,4
52486,607,483,4
52487,665,143,4
52488,546,590,4
52489,494,98,4
52490,693,118,2
52491,747,705,5
52492,545,121,5
52493,735,333,4
52494,642,1014,5
52495,705,28,4
52496,364,302,4
52497,389,186,2
52498,321,86,4
52499,758,64,5
52500,672,25,5
52501,746,231,2
52502,507,678,5
52503,634,1284,3
52504,500,234,3
52505,698,230,3
52506,379,710,4
52507,15,934,4
52508,7,544,3
52509,318,712,4
52510,790,1063,5
52511,537,433,4
52512,595,475,5
52513,536,136,4
52514,716,131,5
52515,655,536,3
52516,539,238,3
52517,425,385,2
52518,749,1047,3
52519,345,323,3
52520,43,625,4
52521,437,709,5
52522,87,944,5
52523,434,477,5
52524,344,169,5
52525,246,69,3
52526,614,871,2
52527,504,628,4
52528,622,90,4
52529,679,8,2
52530,621,810,3
52531,493,323,4
52532,551,762,5
52533,102,431,3
52534,372,201,2
52535,774,644,4
52536,487,282,4
52537,642,367,5
52538,789,475,5
52539,407,427,4
52540,749,199,5
52541,393,794,4
52542,505,174,4
52543,13,37,1
52544,625,173,3
52545,524,238,4
52546,660,117,3
52547,537,290,2
52548,666,855,4
52549,749,254,2
52550,703,275,4
52551,18,221,5
52552,404,689,2
52553,506,1089,1
52554,399,121,3
52555,608,480,3
52556,606,816,2
52557,782,1538,3
52558,709,385,4
52559,543,1524,4
52560,406,218,3
52561,604,184,3
52562,643,468,4
52563,727,549,3
52564,653,127,5
52565,575,127,2
52566,43,539,3
52567,625,357,3
52568,416,318,5
52569,747,474,5
52570,766,521,4
52571,696,305,4
52572,777,100,1
52573,325,182,3
52574,747,152,3
52575,655,81,3
52576,560,277,3
52577,296,256,5
52578,551,1139,4
52579,129,304,3
52580,476,67,4
52581,373,389,3
52582,684,1283,3
52583,563,862,1
52584,474,356,5
52585,653,756,1
52586,6,489,5
52587,742,321,3
52588,698,513,2
52589,495,158,3
52590,551,1443,5
52591,533,514,3
52592,406,478,4
52593,696,344,5
52594,307,228,5
52595,312,23,4
52596,373,50,5
52597,758,607,5
52598,735,276,4
52599,167,99,4
52600,734,751,4
52601,592,522,5
52602,764,71,5
52603,660,186,3
52604,766,202,3
52605,181,1350,1
52606,85,531,4
52607,303,569,3
52608,60,445,5
52609,747,939,3
52610,87,410,4
52611,643,209,5
52612,548,283,3
52613,586,841,3
52614,450,832,2
52615,655,306,3
52616,308,122,4
52617,559,257,3
52618,456,1222,2
52619,716,1203,2
52620,724,680,1
52621,474,23,4
52622,542,186,4
52623,54,346,4
52624,25,604,4
52625,650,495,3
52626,423,245,4
52627,693,1311,1
52628,796,418,4
52629,592,234,5
52630,654,473,2
52631,751,88,4
52632,374,742,5
52633,506,161,4
52634,200,596,4
52635,707,293,4
52636,361,705,5
52637,301,420,3
52638,537,466,4
52639,495,181,5
52640,557,300,4
52641,654,660,5
52642,650,496,4
52643,664,149,3
52644,741,1074,2
52645,425,538,2
52646,508,511,4
52647,540,111,4
52648,557,198,5
52649,608,44,4
52650,451,359,2
52651,655,1069,1
52652,758,684,4
52653,774,1028,2
52654,206,1432,1
52655,562,181,3
52656,363,282,2
52657,535,196,4
52658,407,215,3
52659,554,819,3
52660,470,13,4
52661,23,713,4
52662,429,191,5
52663,192,125,3
52664,642,451,5
52665,342,212,5
52666,425,121,4
52667,758,24,4
52668,391,174,5
52669,606,48,4
52670,417,260,3
52671,742,117,2
52672,714,472,2
52673,379,636,3
52674,42,284,3
52675,655,708,3
52676,704,654,5
52677,171,310,4
52678,330,385,5
52679,721,881,3
52680,181,981,1
52681,535,482,4
52682,703,258,4
52683,20,274,4
52684,178,333,3
52685,686,651,5
52686,798,94,3
52687,417,413,3
52688,683,303,3
52689,216,735,5
52690,479,1444,1
52691,442,219,3
52692,405,675,1
52693,476,26,4
52694,592,925,3
52695,798,1,4
52696,172,463,4
52697,518,280,4
52698,645,28,4
52699,733,279,2
52700,222,742,5
52701,749,578,3
52702,609,1012,1
52703,367,800,4
52704,643,200,3
52705,525,1047,2
52706,796,229,3
52707,398,186,4
52708,660,208,4
52709,405,921,1
52710,535,9,5
52711,527,647,5
52712,616,322,4
52713,358,1266,4
52714,704,662,3
52715,786,404,4
52716,788,229,3
52717,788,51,4
52718,750,306,4
52719,664,175,4
52720,276,928,3
52721,346,97,4
52722,617,1073,3
52723,655,1368,5
52724,601,504,4
52725,279,28,2
52726,456,380,3
52727,196,153,5
52728,777,1,4
52729,614,841,2
52730,561,195,3
52731,328,133,5
52732,406,447,4
52733,749,172,5
52734,608,100,4
52735,143,294,3
52736,637,333,3
52737,230,371,4
52738,633,177,3
52739,682,1410,3
52740,707,730,3
52741,745,174,3
52742,536,713,4
52743,774,563,1
52744,536,498,5
52745,479,455,4
52746,94,4,4
52747,796,679,4
52748,276,185,4
52749,18,111,3
52750,394,386,3
52751,655,87,3
52752,610,95,2
52753,733,19,5
52754,350,132,5
52755,637,1,4
52756,542,122,3
52757,95,97,4
52758,758,689,1
52759,707,162,5
52760,715,475,4
52761,454,423,4
52762,177,216,4
52763,94,692,4
52764,798,998,3
52765,450,226,4
52766,326,194,4
52767,30,161,4
52768,222,402,4
52769,643,521,4
52770,10,701,4
52771,796,87,5
52772,764,321,1
52773,566,1437,2
52774,586,385,3
52775,758,752,3
52776,551,924,5
52777,708,21,1
52778,436,710,4
52779,757,743,2
52780,665,79,3
52781,110,366,3
52782,125,482,1
52783,731,194,3
52784,747,156,3
52785,645,433,4
52786,198,127,5
52787,288,1065,4
52788,181,1365,1
52789,402,237,4
